repository,window_index,metric_A,best_classifier_A,metric_B,best_classifier_B,window_A_pred,window_A_true,window_A_res,window_B_pred,window_B_true,window_B_res,num_predict,A_intersection_B,A/B,B/A,Missed_both,A_intersection_B_%,A/B_%,B/A_%,Missed_both_%
lae/ansible-role-proxmox,13,pdg,random_forest,delta,random_forest,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",15,9,3,2,1,60.0,20.0,13.33,6.67
lae/ansible-role-proxmox,14,pdg,random_forest,delta,random_forest,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,12,1,2,0,80.0,6.67,13.33,0.0
lae/ansible-role-proxmox,15,pdg,random_forest,delta,random_forest,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,13,0,3,0,81.25,0.0,18.75,0.0
HanXHX/ansible-debian-bootstrap,0,pdg,svc,delta,random_forest,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",11,6,2,3,0,54.55,18.18,27.27,0.0
HanXHX/ansible-debian-bootstrap,1,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",12,4,7,0,1,33.33,58.33,0.0,8.33
HanXHX/ansible-debian-bootstrap,2,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",12,2,9,1,0,16.67,75.0,8.33,0.0
HanXHX/ansible-debian-bootstrap,3,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",12,8,3,0,1,66.67,25.0,0.0,8.33
HanXHX/ansible-debian-bootstrap,4,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",12,1,10,0,1,8.33,83.33,0.0,8.33
HanXHX/ansible-debian-bootstrap,5,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",12,2,9,0,1,16.67,75.0,0.0,8.33
HanXHX/ansible-debian-bootstrap,6,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",12,1,11,0,0,8.33,91.67,0.0,0.0
HanXHX/ansible-debian-bootstrap,7,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",12,4,8,0,0,33.33,66.67,0.0,0.0
HanXHX/ansible-debian-bootstrap,8,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",12,2,10,0,0,16.67,83.33,0.0,0.0
HanXHX/ansible-debian-bootstrap,9,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",12,2,10,0,0,16.67,83.33,0.0,0.0
HanXHX/ansible-debian-bootstrap,10,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",13,4,5,0,4,30.77,38.46,0.0,30.77
HanXHX/ansible-debian-bootstrap,11,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",13,3,10,0,0,23.08,76.92,0.0,0.0
HanXHX/ansible-debian-bootstrap,12,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",13,6,6,1,0,46.15,46.15,7.69,0.0
HanXHX/ansible-debian-bootstrap,13,pdg,svc,delta,random_forest,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",12,3,5,3,1,25.0,41.67,25.0,8.33
nusenu/ansible-relayor,0,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",13,11,1,0,1,84.62,7.69,0.0,7.69
nusenu/ansible-relayor,1,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",13,10,3,0,0,76.92,23.08,0.0,0.0
nusenu/ansible-relayor,2,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",13,3,10,0,0,23.08,76.92,0.0,0.0
nusenu/ansible-relayor,3,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",13,2,11,0,0,15.38,84.62,0.0,0.0
nusenu/ansible-relayor,4,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",12,3,9,0,0,25.0,75.0,0.0,0.0
nusenu/ansible-relayor,5,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",12,2,10,0,0,16.67,83.33,0.0,0.0
nusenu/ansible-relayor,6,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",12,4,8,0,0,33.33,66.67,0.0,0.0
nusenu/ansible-relayor,7,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",12,2,10,0,0,16.67,83.33,0.0,0.0
nusenu/ansible-relayor,8,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",12,2,10,0,0,16.67,83.33,0.0,0.0
nusenu/ansible-relayor,9,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",12,4,8,0,0,33.33,66.67,0.0,0.0
nusenu/ansible-relayor,10,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",12,2,9,1,0,16.67,75.0,8.33,0.0
nusenu/ansible-relayor,11,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",12,3,8,1,0,25.0,66.67,8.33,0.0
nusenu/ansible-relayor,12,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",12,2,7,1,2,16.67,58.33,8.33,16.67
DavidWittman/ansible-redis,0,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1]",7,6,1,0,0,85.71,14.29,0.0,0.0
DavidWittman/ansible-redis,1,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1]",7,6,1,0,0,85.71,14.29,0.0,0.0
DavidWittman/ansible-redis,2,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",7,1,6,0,0,14.29,85.71,0.0,0.0
DavidWittman/ansible-redis,3,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0]",7,4,2,1,0,57.14,28.57,14.29,0.0
DavidWittman/ansible-redis,4,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1]",7,6,0,1,0,85.71,0.0,14.29,0.0
DavidWittman/ansible-redis,5,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1]",7,5,1,1,0,71.43,14.29,14.29,0.0
DavidWittman/ansible-redis,6,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1]",7,5,1,1,0,71.43,14.29,14.29,0.0
DavidWittman/ansible-redis,7,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 1, 1]",7,5,1,1,0,71.43,14.29,14.29,0.0
DavidWittman/ansible-redis,8,pdg,decision_tree,delta,naive_bayes,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1]",7,6,1,0,0,85.71,14.29,0.0,0.0
DavidWittman/ansible-redis,9,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]",8,8,0,0,0,100.0,0.0,0.0,0.0
DavidWittman/ansible-redis,10,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",8,1,6,0,1,12.5,75.0,0.0,12.5
DavidWittman/ansible-redis,11,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0]",8,3,5,0,0,37.5,62.5,0.0,0.0
DavidWittman/ansible-redis,12,pdg,decision_tree,delta,naive_bayes,"[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0]",8,3,5,0,0,37.5,62.5,0.0,0.0
DavidWittman/ansible-redis,13,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",10,1,6,1,2,10.0,60.0,10.0,20.0
DavidWittman/ansible-redis,14,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",10,6,2,0,2,60.0,20.0,0.0,20.0
DavidWittman/ansible-redis,15,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",10,5,4,0,1,50.0,40.0,0.0,10.0
DavidWittman/ansible-redis,16,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",10,5,3,1,1,50.0,30.0,10.0,10.0
DavidWittman/ansible-redis,17,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",10,5,4,0,1,50.0,40.0,0.0,10.0
DavidWittman/ansible-redis,18,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",10,3,4,0,3,30.0,40.0,0.0,30.0
DavidWittman/ansible-redis,19,pdg,decision_tree,delta,naive_bayes,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",10,5,3,1,1,50.0,30.0,10.0,10.0
cloudalchemy/ansible-alertmanager,0,pdg,decision_tree,delta,random_forest,"[1, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0]",6,2,4,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-alertmanager,1,pdg,decision_tree,delta,random_forest,"[1, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-alertmanager,2,pdg,decision_tree,delta,random_forest,"[1, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1]",6,4,2,0,0,66.67,33.33,0.0,0.0
